0.41759787,0.354241084,0.000941709
0.419628544,0.353575084,0.000951121
0.421665082,0.352930467,0.000960665
0.42370729,0.352307342,0.000970343
0.425754975,0.351705816,0.000980156
0.427807943,0.351125991,0.000990106
0.429865998,0.350567972,0.001000194
0.431928945,0.350031859,0.001010423
0.433996585,0.34951775,0.001020795
0.436068721,0.349025741,0.00103131
0.438145154,0.348555928,0.001041971
0.440225685,0.348108403,0.00105278
0.442310111,0.347683255,0.001063739
0.444398233,0.347280574,0.001074849
0.446489847,0.346900445,0.001086113
0.448584751,0.346542954,0.001097533
0.45068274,0.346208181,0.001109109
0.45278361,0.345896207,0.001120846
0.454887156,0.34560711,0.001132744
0.456993172,0.345340965,0.001144806
0.45910145,0.345097846,0.001157033
0.461211784,0.344877824,0.001169429
0.463323965,0.344680969,0.001181995
0.465437785,0.344507347,0.001194733
0.467553034,0.344357023,0.001207646
0.469669502,0.344230061,0.001220736
0.471786979,0.344126519,0.001234005
0.473905253,0.344046457,0.001247455
0.476024113,0.34398993,0.001261089
0.478143347,0.343956991,0.00127491
0.480262743,0.343947693,0.001288919
0.482382086,0.343962084,0.00130312
0.484501163,0.344000211,0.001317514
0.486619761,0.344062119,0.001332104
0.488737664,0.34414785,0.001346893
0.490854658,0.344257443,0.001361884
0.492970528,0.344390936,0.001377078
0.495085058,0.344548365,0.001392479
0.497198032,0.344729762,0.001408089
0.499309234,0.344935158,0.001423911
0.501418447,0.34516458,0.001439947
0.503525454,0.345418056,0.001456201
0.505630038,0.345695608,0.001472676
0.507731982,0.345997257,0.001489373
0.509831068,0.346323022,0.001506296
0.511927079,0.346672919,0.001523448
0.514019797,0.347046962,0.001540832
0.516109002,0.347445163,0.00155845
0.518194478,0.347867531,0.001576306
0.520276006,0.348314071,0.001594402
0.522353368,0.348784789,0.001612743
0.524426344,0.349279686,0.00163133
0.526494717,0.349798761,0.001650166
0.528558267,0.350342012,0.001669256
0.530616777,0.350909432,0.001688602
0.532670028,0.351501014,0.001708207
0.534717801,0.352116747,0.001728074
0.536759878,0.352756618,0.001748207
0.53879604,0.353420612,0.001768609
0.54082607,0.354108711,0.001789283
0.542849748,0.354820894,0.001810232
0.544866858,0.355557138,0.001831461
0.546877182,0.356317419,0.001852971
0.548880501,0.357101708,0.001874767
0.550876598,0.357909975,0.001896851
0.552865257,0.358742187,0.001919228
0.55484626,0.359598309,0.0019419
0.556819391,0.360478303,0.001964871
0.558784434,0.361382129,0.001988145
0.560741172,0.362309744,0.002011724
0.56268939,0.363261102,0.002035613
0.564628872,0.364236156,0.002059814
0.566559405,0.365234856,0.002084332
0.568480773,0.366257148,0.002109169
0.570392762,0.367302977,0.002134329
0.572295159,0.368372286,0.002159816
0.574187751,0.369465013,0.002185633
0.576070325,0.370581097,0.002211783
0.57794267,0.371720472,0.002238271
0.579804573,0.37288307,0.002265098
0.581655824,0.374068821,0.00229227
0.583496213,0.375277652,0.002319789
0.58532553,0.376509487,0.002347658
0.587143565,0.377764249,0.002375881
0.588950112,0.379041857,0.002404462
0.590744961,0.380342228,0.002433403
0.592527906,0.381665278,0.002462708
0.59429874,0.383010918,0.002492381
0.596057259,0.384379059,0.002522424
0.597803257,0.385769606,0.00255284
0.59953653,0.387182466,0.002583633
0.601256876,0.38861754,0.002614806
0.602964092,0.390074728,0.002646362
0.604657977,0.391553928,0.002678304
0.60633833,0.393055034,0.002710634
0.608004952,0.394577939,0.002743356
0.609657644,0.396122533,0.002776473
0.611296208,0.397688703,0.002809986
0.612920448,0.399276335,0.002843899
0.614530167,0.400885311,0.002878214
0.616125172,0.402515512,0.002912934
0.617705269,0.404166814,0.00294806
0.619270264,0.405839095,0.002983596
0.620819967,0.407532227,0.003019542
0.622354187,0.40924608,0.003055902
0.623872735,0.410980522,0.003092677
0.625375422,0.412735421,0.003129869
0.626862063,0.414510638,0.003167479
0.628332471,0.416306036,0.003205508
0.629786462,0.418121472,0.003243959
0.631223852,0.419956804,0.003282832
0.63264446,0.421811886,0.003322127
0.634048105,0.423686568,0.003361847
0.635434608,0.425580702,0.003401991
0.636803791,0.427494133,0.00344256
0.638155476,0.429426707,0.003483553
0.63948949,0.431378267,0.003524972
0.640805658,0.433348652,0.003566815
0.642103807,0.4353377,0.003609082
0.643383767,0.437345248,0.003651772
0.644645369,0.439371129,0.003694885
0.645888443,0.441415174,0.003738419
0.647112825,0.443477213,0.003782373
0.648318349,0.445557071,0.003826744
0.649504851,0.447654575,0.003871532
0.65067217,0.449769546,0.003916732
0.651820146,0.451901804,0.003962343
0.65294862,0.454051169,0.004008362
0.654057436,0.456217455,0.004054784
0.655146437,0.458400478,0.004101608
0.656215472,0.460600048,0.004148827
0.657264387,0.462815975,0.004196439
0.658293033,0.465048068,0.004244437
0.659301263,0.467296132,0.004292818
0.660288928,0.46955997,0.004341575
0.661255885,0.471839384,0.004390702
0.662201991,0.474134173,0.004440192
0.663127104,0.476444135,0.00449004
0.664031087,0.478769065,0.004540237
0.6649138,0.481108758,0.004590776
0.665775111,0.483463004,0.004641648
0.666614884,0.485831593,0.004692845
0.667432989,0.488214313,0.004744357
0.668229296,0.49061095,0.004796174
0.669003678,0.493021288,0.004848287
0.669756009,0.495445108,0.004900685
0.670486167,0.497882193,0.004953355
0.67119403,0.500332319,0.005006287
0.671879479,0.502795263,0.005059467
0.672542397,0.505270801,0.005112883
0.673182669,0.507758706,0.00516652
0.673800182,0.510258748,0.005220366
0.674394827,0.512770698,0.005274404
0.674966494,0.515294324,0.00532862
0.675515077,0.517829392,0.005382997
0.676040473,0.520375666,0.005437519
0.676542581,0.522932911,0.005492168
0.6770213,0.525500886,0.005546927
0.677476534,0.528079352,0.005601777
0.677908188,0.530668068,0.005656698
0.67831617,0.533266789,0.005711671
0.678700389,0.535875272,0.005766675
0.67906076,0.53849327,0.005821688
0.679397195,0.541120534,0.00587669
0.679709613,0.543756817,0.005931658
0.679997933,0.546401867,0.005986567
0.680262077,0.549055432,0.006041395
0.68050197,0.551717259,0.006096117
0.680717539,0.554387094,0.006150707
0.680908715,0.557064679,0.006205141
0.681075428,0.559749758,0.00625939
0.681217614,0.562442072,0.006313429
0.681335211,0.565141362,0.006367228
0.681428157,0.567847365,0.006420761
0.681496397,0.57055982,0.006473998
0.681539874,0.573278463,0.006526909
0.681558537,0.57600303,0.006579463
0.681552336,0.578733255,0.006631631
0.681521224,0.581468871,0.006683381
0.681465158,0.58420961,0.00673468
0.681384096,0.586955203,0.006785497
0.681277998,0.589705381,0.006835798
0.68114683,0.592459872,0.006885549
0.680990557,0.595218405,0.006934718
0.68080915,0.597980707,0.006983269
0.68060258,0.600746504,0.007031167
0.680370822,0.603515523,0.007078379
0.680113855,0.606287486,0.007124867
0.679831659,0.60906212,0.007170596
0.679524218,0.611839146,0.00721553
0.679191517,0.614618286,0.007259632
0.678833546,0.617399264,0.007302867
0.678450297,0.620181799,0.007345196
0.678041765,0.622965612,0.007386584
0.677607947,0.625750423,0.007426992
0.677148844,0.628535951,0.007466384
0.67666446,0.631321914,0.007504723
0.676154799,0.63410803,0.007541972
0.675619873,0.636894018,0.007578093
0.675059692,0.639679594,0.007613049
0.674474272,0.642464475,0.007646805
0.67386363,0.645248377,0.007679323
0.673227787,0.648031016,0.007710568
0.672566768,0.650812108,0.007740502
0.671880597,0.653591368,0.007769092
0.671169305,0.656368511,0.007796302
0.670432923,0.659143251,0.007822097
0.669671488,0.661915303,0.007846443
0.668885036,0.664684382,0.007869307
0.668073609,0.667450202,0.007890657
0.667237251,0.670212477,0.007910461
0.666376008,0.672970921,0.007928686
0.66548993,0.675725248,0.007945304
0.664579068,0.678475171,0.007960285
0.663643479,0.681220405,0.0079736
0.66268322,0.683960665,0.007985223
0.661698352,0.686695663,0.007995126
0.660688938,0.689425114,0.008003285
0.659655045,0.692148733,0.008009676
0.658596743,0.694866233,0.008014277
0.657514102,0.697577331,0.008017066
0.656407199,0.70028174,0.008018024
0.65527611,0.702979175,0.008017132
0.654120915,0.705669353,0.008014373
0.652941698,0.70835199,0.008009732
0.651738543,0.7110268,0.008003194
0.65051154,0.713693502,0.007994749
0.649260779,0.716351812,0.007984386
0.647986354,0.719001447,0.007972095
0.646688361,0.721642125,0.00795787
0.645366898,0.724273566,0.007941706
0.644022067,0.726895487,0.0079236
0.642653972,0.729507608,0.00790355
0.641262719,0.73210965,0.007881556
0.639848417,0.734701334,0.007857622
0.638411177,0.73728238,0.00783175
0.636951113,0.739852511,0.007803949
0.635468341,0.74241145,0.007774226
0.63396298,0.74495892,0.007742592
0.632435152,0.747494646,0.007709058
0.630884978,0.750018353,0.00767364
0.629312585,0.752529767,0.007636353
0.6277181,0.755028614,0.007597216
0.626101655,0.757514623,0.00755625
0.624463381,0.759987523,0.007513476
0.622803413,0.762447042,0.007468919
0.621121887,0.764892912,0.007422606
0.619418944,0.767324864,0.007374564
0.617694723,0.76974263,0.007324824
0.615949368,0.772145944,0.007273417
0.614183025,0.774534542,0.007220377
0.61239584,0.776908158,0.00716574
0.610587963,0.779266529,0.007109544
0.608759546,0.781609394,0.007051826
0.606910741,0.783936492,0.006992628
